order_id,date,store_id,product_id,city,category,quantity,gmv,order_status,is_promo,refund_flag
O0059482,2026-06-28,S053,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0059483,2026-06-28,S053,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0059484,2026-06-28,S053,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0059485,2026-06-28,S053,P007,Hangzhou,Snack,2,110.0,completed,0,0
O0059486,2026-06-28,S053,P013,Hangzhou,Ready Meal,1,30.0,completed,0,0
O0059487,2026-06-28,S053,P020,Hangzhou,Beauty,2,110.0,completed,0,0
O0059488,2026-06-28,S053,P011,Hangzhou,Dairy,3,135.0,completed,0,0
O0059489,2026-06-28,S053,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0059490,2026-06-28,S053,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0059491,2026-06-28,S053,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0059492,2026-06-28,S053,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0059493,2026-06-28,S053,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0059494,2026-06-28,S053,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0059495,2026-06-28,S053,P017,Hangzhou,Beauty,2,96.0,completed,0,0
O0059496,2026-06-28,S053,P006,Hangzhou,Snack,1,22.0,refunded,0,1
O0059497,2026-06-28,S054,P016,Hangzhou,Ready Meal,2,24.0,completed,0,0
O0059498,2026-06-28,S054,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0059499,2026-06-28,S054,P002,Hangzhou,Coffee,3,207.0,completed,0,0
O0059500,2026-06-28,S054,P019,Hangzhou,Beauty,1,50.0,completed,0,0
O0059501,2026-06-28,S054,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0059502,2026-06-28,S054,P016,Hangzhou,Ready Meal,3,36.0,completed,0,0
O0059503,2026-06-28,S054,P015,Hangzhou,Ready Meal,2,146.0,completed,0,0
O0059504,2026-06-28,S054,P008,Hangzhou,Snack,2,126.0,completed,0,0
O0059505,2026-06-28,S054,P009,Hangzhou,Dairy,3,180.0,completed,0,0
O0059506,2026-06-28,S054,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0059507,2026-06-28,S054,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059508,2026-06-28,S054,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0059509,2026-06-28,S054,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0059510,2026-06-28,S054,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0059511,2026-06-28,S054,P014,Hangzhou,Ready Meal,3,192.0,completed,0,0
O0059512,2026-06-28,S054,P020,Hangzhou,Beauty,3,165.0,completed,0,0
O0059513,2026-06-28,S054,P018,Hangzhou,Beauty,2,132.0,completed,0,0
O0059514,2026-06-28,S054,P007,Hangzhou,Snack,1,55.0,completed,0,0
O0059515,2026-06-28,S054,P006,Hangzhou,Snack,1,22.0,completed,0,0
O0059516,2026-06-28,S054,P002,Hangzhou,Coffee,1,69.0,refunded,0,1
O0059517,2026-06-28,S054,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0059518,2026-06-28,S054,P001,Hangzhou,Coffee,3,249.0,completed,0,0
O0059519,2026-06-28,S054,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0059520,2026-06-28,S054,P001,Hangzhou,Coffee,3,249.0,refunded,0,1
O0059521,2026-06-28,S054,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0059522,2026-06-28,S054,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0059523,2026-06-28,S054,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0059524,2026-06-28,S054,P010,Hangzhou,Dairy,3,195.0,completed,0,0
O0059525,2026-06-28,S054,P006,Hangzhou,Snack,1,22.0,completed,0,0
O0059526,2026-06-28,S054,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0059527,2026-06-28,S054,P011,Hangzhou,Dairy,3,135.0,completed,0,0
O0059528,2026-06-28,S054,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0059529,2026-06-28,S054,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059530,2026-06-28,S054,P010,Hangzhou,Dairy,3,195.0,completed,0,0
O0059531,2026-06-28,S054,P011,Hangzhou,Dairy,3,135.0,refunded,0,1
O0059532,2026-06-28,S054,P001,Hangzhou,Coffee,1,83.0,refunded,0,1
O0059533,2026-06-28,S055,P012,Ningbo,Dairy,1,73.0,completed,0,0
O0059534,2026-06-28,S055,P004,Ningbo,Coffee,1,40.0,completed,0,0
O0059535,2026-06-28,S055,P007,Ningbo,Snack,1,55.0,completed,0,0
O0059536,2026-06-28,S055,P009,Ningbo,Dairy,2,120.0,completed,0,0
O0059537,2026-06-28,S055,P014,Ningbo,Ready Meal,1,64.0,completed,0,0
O0059538,2026-06-28,S055,P009,Ningbo,Dairy,1,60.0,refunded,0,1
O0059539,2026-06-28,S055,P001,Ningbo,Coffee,1,83.0,refunded,0,1
O0059540,2026-06-28,S055,P003,Ningbo,Coffee,2,162.0,completed,0,0
O0059541,2026-06-28,S055,P018,Ningbo,Beauty,1,66.0,completed,0,0
O0059542,2026-06-28,S055,P017,Ningbo,Beauty,2,96.0,completed,0,0
O0059543,2026-06-28,S055,P003,Ningbo,Coffee,1,81.0,completed,0,0
O0059544,2026-06-28,S055,P017,Ningbo,Beauty,1,48.0,completed,0,0
O0059545,2026-06-28,S055,P004,Ningbo,Coffee,2,80.0,completed,0,0
O0059546,2026-06-28,S055,P012,Ningbo,Dairy,1,73.0,completed,0,0
O0059547,2026-06-28,S055,P019,Ningbo,Beauty,1,50.0,completed,0,0
O0059548,2026-06-28,S056,P019,Wuxi,Beauty,1,50.0,completed,0,0
O0059549,2026-06-28,S056,P015,Wuxi,Ready Meal,1,73.0,completed,0,0
O0059550,2026-06-28,S056,P003,Wuxi,Coffee,3,243.0,completed,0,0
O0059551,2026-06-28,S056,P016,Wuxi,Ready Meal,1,12.0,completed,0,0
O0059552,2026-06-28,S056,P005,Wuxi,Snack,1,47.0,completed,0,0
O0059553,2026-06-28,S056,P012,Wuxi,Dairy,1,73.0,completed,0,0
O0059554,2026-06-28,S056,P012,Wuxi,Dairy,1,73.0,completed,0,0
O0059555,2026-06-28,S056,P017,Wuxi,Beauty,1,48.0,completed,0,0
O0059556,2026-06-28,S056,P016,Wuxi,Ready Meal,1,12.0,completed,0,0
O0059557,2026-06-28,S056,P018,Wuxi,Beauty,2,132.0,completed,0,0
O0059558,2026-06-28,S056,P007,Wuxi,Snack,3,165.0,completed,0,0
O0059559,2026-06-28,S057,P019,Ningbo,Beauty,1,50.0,completed,0,0
O0059560,2026-06-28,S057,P007,Ningbo,Snack,1,55.0,completed,0,0
O0059561,2026-06-28,S057,P019,Ningbo,Beauty,3,150.0,completed,0,0
O0059562,2026-06-28,S057,P020,Ningbo,Beauty,1,55.0,completed,0,0
O0059563,2026-06-28,S057,P017,Ningbo,Beauty,1,48.0,completed,0,0
O0059564,2026-06-28,S057,P013,Ningbo,Ready Meal,3,90.0,completed,0,0
O0059565,2026-06-28,S057,P014,Ningbo,Ready Meal,1,64.0,completed,0,0
O0059566,2026-06-28,S057,P012,Ningbo,Dairy,2,146.0,completed,0,0
O0059567,2026-06-28,S057,P001,Ningbo,Coffee,1,83.0,completed,0,0
O0059568,2026-06-28,S057,P016,Ningbo,Ready Meal,3,36.0,completed,0,0
O0059569,2026-06-28,S057,P012,Ningbo,Dairy,3,219.0,completed,0,0
O0059570,2026-06-28,S057,P012,Ningbo,Dairy,1,73.0,completed,0,0
O0059571,2026-06-28,S057,P004,Ningbo,Coffee,1,40.0,completed,0,0
O0059572,2026-06-28,S058,P020,Nanjing,Beauty,1,55.0,completed,0,0
O0059573,2026-06-28,S058,P002,Nanjing,Coffee,1,69.0,completed,0,0
O0059574,2026-06-28,S058,P017,Nanjing,Beauty,1,48.0,completed,0,0
O0059575,2026-06-28,S058,P008,Nanjing,Snack,1,63.0,completed,0,0
O0059576,2026-06-28,S058,P009,Nanjing,Dairy,1,60.0,completed,0,0
O0059577,2026-06-28,S058,P002,Nanjing,Coffee,1,69.0,completed,0,0
O0059578,2026-06-28,S058,P011,Nanjing,Dairy,3,135.0,completed,0,0
O0059579,2026-06-28,S058,P020,Nanjing,Beauty,1,55.0,completed,0,0
O0059580,2026-06-28,S058,P006,Nanjing,Snack,1,22.0,completed,0,0
O0059581,2026-06-28,S058,P019,Nanjing,Beauty,1,50.0,completed,0,0
O0059582,2026-06-28,S058,P012,Nanjing,Dairy,3,219.0,completed,0,0
O0059583,2026-06-28,S058,P018,Nanjing,Beauty,3,198.0,completed,0,0
O0059584,2026-06-28,S058,P002,Nanjing,Coffee,1,69.0,completed,0,0
O0059585,2026-06-28,S058,P001,Nanjing,Coffee,1,83.0,completed,0,0
O0059586,2026-06-28,S058,P005,Nanjing,Snack,1,47.0,completed,0,0
O0059587,2026-06-28,S058,P008,Nanjing,Snack,2,126.0,completed,0,0
O0059588,2026-06-28,S058,P007,Nanjing,Snack,1,55.0,completed,0,0
O0059589,2026-06-28,S058,P014,Nanjing,Ready Meal,2,128.0,completed,0,0
O0059590,2026-06-28,S058,P001,Nanjing,Coffee,2,166.0,completed,0,0
O0059591,2026-06-28,S058,P002,Nanjing,Coffee,1,69.0,completed,0,0
O0059592,2026-06-28,S058,P004,Nanjing,Coffee,2,80.0,completed,0,0
O0059593,2026-06-28,S058,P012,Nanjing,Dairy,3,219.0,completed,0,0
O0059594,2026-06-28,S058,P018,Nanjing,Beauty,1,66.0,completed,0,0
O0059595,2026-06-28,S059,P003,Nanjing,Coffee,2,162.0,completed,0,0
O0059596,2026-06-28,S059,P009,Nanjing,Dairy,1,60.0,completed,0,0
O0059597,2026-06-28,S059,P014,Nanjing,Ready Meal,1,64.0,completed,0,0
O0059598,2026-06-28,S059,P009,Nanjing,Dairy,1,60.0,completed,0,0
O0059599,2026-06-28,S059,P005,Nanjing,Snack,2,94.0,completed,0,0
O0059600,2026-06-28,S059,P011,Nanjing,Dairy,2,90.0,completed,0,0
O0059601,2026-06-28,S059,P003,Nanjing,Coffee,2,162.0,completed,0,0
O0059602,2026-06-28,S059,P002,Nanjing,Coffee,3,207.0,completed,0,0
O0059603,2026-06-28,S059,P008,Nanjing,Snack,1,63.0,completed,0,0
O0059604,2026-06-28,S059,P005,Nanjing,Snack,1,47.0,completed,0,0
O0059605,2026-06-28,S059,P010,Nanjing,Dairy,1,65.0,completed,0,0
O0059606,2026-06-28,S059,P004,Nanjing,Coffee,1,40.0,completed,0,0
O0059607,2026-06-28,S059,P008,Nanjing,Snack,3,189.0,completed,0,0
O0059608,2026-06-28,S059,P009,Nanjing,Dairy,3,180.0,completed,0,0
O0059609,2026-06-28,S059,P001,Nanjing,Coffee,3,249.0,completed,0,0
O0059610,2026-06-28,S059,P001,Nanjing,Coffee,1,83.0,completed,0,0
O0059611,2026-06-28,S060,P013,Hangzhou,Ready Meal,2,60.0,completed,0,0
O0059612,2026-06-28,S060,P017,Hangzhou,Beauty,1,48.0,completed,0,0
O0059613,2026-06-28,S060,P012,Hangzhou,Dairy,2,146.0,completed,0,0
O0059614,2026-06-28,S060,P015,Hangzhou,Ready Meal,3,219.0,completed,0,0
O0059615,2026-06-28,S060,P001,Hangzhou,Coffee,2,166.0,completed,0,0
O0059616,2026-06-28,S060,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0059617,2026-06-28,S060,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0059618,2026-06-28,S060,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059619,2026-06-28,S060,P015,Hangzhou,Ready Meal,2,146.0,completed,0,0
O0059620,2026-06-28,S060,P004,Hangzhou,Coffee,2,80.0,completed,0,0
O0059621,2026-06-28,S060,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0059622,2026-06-28,S060,P017,Hangzhou,Beauty,1,48.0,completed,0,0
O0059623,2026-06-28,S060,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0059624,2026-06-28,S060,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0059625,2026-06-28,S060,P008,Hangzhou,Snack,2,126.0,completed,0,0
O0059626,2026-06-28,S060,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059627,2026-06-28,S060,P012,Hangzhou,Dairy,1,73.0,refunded,0,1
O0059628,2026-06-28,S060,P003,Hangzhou,Coffee,3,243.0,completed,0,0
O0059629,2026-06-28,S060,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0059630,2026-06-28,S060,P009,Hangzhou,Dairy,3,180.0,completed,0,0
O0059631,2026-06-28,S060,P008,Hangzhou,Snack,3,189.0,completed,0,0
O0059632,2026-06-28,S060,P008,Hangzhou,Snack,2,126.0,completed,0,0
O0059633,2026-06-28,S060,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0059634,2026-06-28,S060,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0059635,2026-06-28,S060,P007,Hangzhou,Snack,1,55.0,completed,0,0
O0059636,2026-06-28,S060,P006,Hangzhou,Snack,1,22.0,completed,0,0
O0059637,2026-06-28,S060,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0059638,2026-06-28,S060,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0059639,2026-06-28,S060,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0059640,2026-06-28,S060,P017,Hangzhou,Beauty,1,48.0,completed,0,0
O0059641,2026-06-28,S060,P017,Hangzhou,Beauty,1,48.0,completed,0,0
O0059642,2026-06-28,S060,P010,Hangzhou,Dairy,2,130.0,completed,0,0
O0059643,2026-06-28,S060,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0059644,2026-06-28,S060,P012,Hangzhou,Dairy,2,146.0,completed,0,0
O0059645,2026-06-28,S060,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059646,2026-06-28,S060,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0059647,2026-06-28,S060,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059648,2026-06-28,S060,P004,Hangzhou,Coffee,3,120.0,completed,0,0
O0059649,2026-06-28,S060,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0059650,2026-06-28,S060,P003,Hangzhou,Coffee,3,243.0,completed,0,0
O0059651,2026-06-29,S001,P006,Ningbo,Snack,1,22.0,completed,0,0
O0059652,2026-06-29,S001,P003,Ningbo,Coffee,1,81.0,refunded,0,1
O0059653,2026-06-29,S001,P015,Ningbo,Ready Meal,1,73.0,completed,0,0
O0059654,2026-06-29,S001,P019,Ningbo,Beauty,2,100.0,completed,0,0
O0059655,2026-06-29,S001,P012,Ningbo,Dairy,1,73.0,completed,0,0
O0059656,2026-06-29,S001,P011,Ningbo,Dairy,1,45.0,completed,0,0
O0059657,2026-06-29,S001,P014,Ningbo,Ready Meal,1,64.0,completed,0,0
O0059658,2026-06-29,S001,P015,Ningbo,Ready Meal,3,219.0,completed,0,0
O0059659,2026-06-29,S001,P017,Ningbo,Beauty,3,144.0,completed,0,0
O0059660,2026-06-29,S001,P005,Ningbo,Snack,1,47.0,completed,0,0
O0059661,2026-06-29,S001,P007,Ningbo,Snack,1,55.0,completed,0,0
O0059662,2026-06-29,S001,P008,Ningbo,Snack,1,63.0,completed,0,0
O0059663,2026-06-29,S001,P010,Ningbo,Dairy,2,130.0,completed,0,0
O0059664,2026-06-29,S001,P020,Ningbo,Beauty,2,110.0,completed,0,0
O0059665,2026-06-29,S001,P009,Ningbo,Dairy,1,60.0,completed,0,0
O0059666,2026-06-29,S001,P005,Ningbo,Snack,1,47.0,completed,0,0
O0059667,2026-06-29,S001,P001,Ningbo,Coffee,1,83.0,completed,0,0
O0059668,2026-06-29,S001,P005,Ningbo,Snack,1,47.0,completed,0,0
O0059669,2026-06-29,S001,P020,Ningbo,Beauty,2,110.0,completed,0,0
O0059670,2026-06-29,S001,P003,Ningbo,Coffee,1,81.0,completed,0,0
O0059671,2026-06-29,S001,P019,Ningbo,Beauty,2,100.0,completed,0,0
O0059672,2026-06-29,S002,P013,Shanghai,Ready Meal,3,90.0,completed,0,0
O0059673,2026-06-29,S002,P007,Shanghai,Snack,1,55.0,completed,0,0
O0059674,2026-06-29,S002,P008,Shanghai,Snack,2,126.0,completed,0,0
O0059675,2026-06-29,S002,P019,Shanghai,Beauty,1,50.0,completed,0,0
O0059676,2026-06-29,S002,P019,Shanghai,Beauty,2,100.0,completed,0,0
O0059677,2026-06-29,S002,P003,Shanghai,Coffee,1,81.0,completed,0,0
O0059678,2026-06-29,S002,P011,Shanghai,Dairy,3,135.0,completed,0,0
O0059679,2026-06-29,S002,P008,Shanghai,Snack,1,63.0,completed,0,0
O0059680,2026-06-29,S002,P012,Shanghai,Dairy,2,146.0,completed,0,0
O0059681,2026-06-29,S002,P005,Shanghai,Snack,1,47.0,completed,0,0
O0059682,2026-06-29,S002,P001,Shanghai,Coffee,1,83.0,completed,0,0
O0059683,2026-06-29,S002,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0059684,2026-06-29,S002,P010,Shanghai,Dairy,2,130.0,completed,0,0
O0059685,2026-06-29,S002,P014,Shanghai,Ready Meal,1,64.0,completed,0,0
O0059686,2026-06-29,S002,P010,Shanghai,Dairy,3,195.0,completed,0,0
O0059687,2026-06-29,S003,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0059688,2026-06-29,S003,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0059689,2026-06-29,S003,P010,Hangzhou,Dairy,3,195.0,completed,0,0
O0059690,2026-06-29,S003,P013,Hangzhou,Ready Meal,1,30.0,completed,0,0
O0059691,2026-06-29,S003,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0059692,2026-06-29,S003,P013,Hangzhou,Ready Meal,3,90.0,completed,0,0
O0059693,2026-06-29,S003,P015,Hangzhou,Ready Meal,3,219.0,completed,0,0
O0059694,2026-06-29,S003,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0059695,2026-06-29,S003,P004,Hangzhou,Coffee,3,120.0,completed,0,0
O0059696,2026-06-29,S003,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0059697,2026-06-29,S003,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0059698,2026-06-29,S003,P014,Hangzhou,Ready Meal,3,192.0,completed,0,0
O0059699,2026-06-29,S003,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0059700,2026-06-29,S003,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059701,2026-06-29,S003,P010,Hangzhou,Dairy,2,130.0,completed,0,0
O0059702,2026-06-29,S003,P014,Hangzhou,Ready Meal,2,128.0,completed,0,0
O0059703,2026-06-29,S003,P019,Hangzhou,Beauty,1,50.0,completed,0,0
O0059704,2026-06-29,S004,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0059705,2026-06-29,S004,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059706,2026-06-29,S004,P006,Hangzhou,Snack,1,22.0,completed,0,0
O0059707,2026-06-29,S004,P013,Hangzhou,Ready Meal,1,30.0,completed,0,0
O0059708,2026-06-29,S004,P011,Hangzhou,Dairy,3,135.0,completed,0,0
O0059709,2026-06-29,S004,P002,Hangzhou,Coffee,3,207.0,completed,0,0
O0059710,2026-06-29,S004,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059711,2026-06-29,S004,P001,Hangzhou,Coffee,3,249.0,completed,0,0
O0059712,2026-06-29,S004,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0059713,2026-06-29,S004,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0059714,2026-06-29,S004,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059715,2026-06-29,S004,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0059716,2026-06-29,S004,P004,Hangzhou,Coffee,2,80.0,completed,0,0
O0059717,2026-06-29,S004,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0059718,2026-06-29,S004,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0059719,2026-06-29,S004,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0059720,2026-06-29,S004,P005,Hangzhou,Snack,3,141.0,completed,0,0
O0059721,2026-06-29,S004,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0059722,2026-06-29,S004,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0059723,2026-06-29,S004,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0059724,2026-06-29,S004,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0059725,2026-06-29,S004,P010,Hangzhou,Dairy,3,195.0,completed,0,0
O0059726,2026-06-29,S004,P015,Hangzhou,Ready Meal,3,219.0,completed,0,0
O0059727,2026-06-29,S004,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0059728,2026-06-29,S004,P013,Hangzhou,Ready Meal,3,90.0,completed,0,0
O0059729,2026-06-29,S004,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0059730,2026-06-29,S004,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0059731,2026-06-29,S005,P004,Ningbo,Coffee,2,80.0,completed,0,0
O0059732,2026-06-29,S005,P013,Ningbo,Ready Meal,1,30.0,completed,0,0
O0059733,2026-06-29,S005,P012,Ningbo,Dairy,3,219.0,completed,0,0
O0059734,2026-06-29,S005,P009,Ningbo,Dairy,1,60.0,completed,0,0
O0059735,2026-06-29,S005,P019,Ningbo,Beauty,3,150.0,completed,0,0
O0059736,2026-06-29,S005,P020,Ningbo,Beauty,2,110.0,completed,0,0
O0059737,2026-06-29,S005,P018,Ningbo,Beauty,3,198.0,completed,0,0
O0059738,2026-06-29,S005,P013,Ningbo,Ready Meal,2,60.0,completed,0,0
O0059739,2026-06-29,S006,P001,Shanghai,Coffee,1,83.0,completed,0,0
O0059740,2026-06-29,S006,P015,Shanghai,Ready Meal,2,146.0,completed,0,0
O0059741,2026-06-29,S006,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0059742,2026-06-29,S006,P009,Shanghai,Dairy,2,120.0,completed,0,0
O0059743,2026-06-29,S006,P011,Shanghai,Dairy,1,45.0,completed,0,0
O0059744,2026-06-29,S006,P009,Shanghai,Dairy,2,120.0,completed,0,0
O0059745,2026-06-29,S006,P014,Shanghai,Ready Meal,2,128.0,completed,0,0
O0059746,2026-06-29,S006,P005,Shanghai,Snack,1,47.0,completed,0,0
O0059747,2026-06-29,S006,P019,Shanghai,Beauty,2,100.0,completed,0,0
O0059748,2026-06-29,S006,P005,Shanghai,Snack,1,47.0,completed,0,0
O0059749,2026-06-29,S006,P003,Shanghai,Coffee,2,162.0,completed,0,0
O0059750,2026-06-29,S006,P019,Shanghai,Beauty,2,100.0,completed,0,0
O0059751,2026-06-29,S006,P018,Shanghai,Beauty,1,66.0,completed,0,0
O0059752,2026-06-29,S006,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0059753,2026-06-29,S006,P020,Shanghai,Beauty,1,55.0,completed,0,0
O0059754,2026-06-29,S006,P008,Shanghai,Snack,1,63.0,completed,0,0
O0059755,2026-06-29,S006,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0059756,2026-06-29,S006,P015,Shanghai,Ready Meal,1,73.0,completed,0,0
O0059757,2026-06-29,S006,P019,Shanghai,Beauty,3,150.0,completed,0,0
O0059758,2026-06-29,S006,P003,Shanghai,Coffee,3,243.0,completed,0,0
O0059759,2026-06-29,S006,P011,Shanghai,Dairy,3,135.0,refunded,0,1
O0059760,2026-06-29,S006,P003,Shanghai,Coffee,1,81.0,completed,0,0
O0059761,2026-06-29,S006,P009,Shanghai,Dairy,3,180.0,completed,0,0
O0059762,2026-06-29,S006,P005,Shanghai,Snack,1,47.0,completed,0,0
O0059763,2026-06-29,S006,P017,Shanghai,Beauty,3,144.0,completed,0,0
O0059764,2026-06-29,S006,P012,Shanghai,Dairy,1,73.0,completed,0,0
O0059765,2026-06-29,S006,P020,Shanghai,Beauty,1,55.0,completed,0,0
O0059766,2026-06-29,S007,P003,Nanjing,Coffee,2,162.0,completed,0,0
O0059767,2026-06-29,S007,P012,Nanjing,Dairy,1,73.0,completed,0,0
O0059768,2026-06-29,S007,P017,Nanjing,Beauty,1,48.0,completed,0,0
O0059769,2026-06-29,S007,P014,Nanjing,Ready Meal,2,128.0,completed,0,0
O0059770,2026-06-29,S007,P011,Nanjing,Dairy,2,90.0,completed,0,0
O0059771,2026-06-29,S007,P014,Nanjing,Ready Meal,1,64.0,completed,0,0
O0059772,2026-06-29,S007,P015,Nanjing,Ready Meal,1,73.0,completed,0,0
O0059773,2026-06-29,S007,P003,Nanjing,Coffee,3,243.0,completed,0,0
O0059774,2026-06-29,S007,P015,Nanjing,Ready Meal,3,219.0,completed,0,0
O0059775,2026-06-29,S008,P018,Shanghai,Beauty,1,66.0,completed,0,0
O0059776,2026-06-29,S008,P018,Shanghai,Beauty,1,66.0,completed,0,0
O0059777,2026-06-29,S008,P001,Shanghai,Coffee,1,83.0,completed,0,0
O0059778,2026-06-29,S008,P005,Shanghai,Snack,1,47.0,completed,0,0
O0059779,2026-06-29,S008,P020,Shanghai,Beauty,2,110.0,completed,0,0
O0059780,2026-06-29,S008,P018,Shanghai,Beauty,1,66.0,completed,0,0
O0059781,2026-06-29,S008,P019,Shanghai,Beauty,1,50.0,completed,0,0
O0059782,2026-06-29,S008,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0059783,2026-06-29,S008,P019,Shanghai,Beauty,1,50.0,completed,0,0
O0059784,2026-06-29,S008,P010,Shanghai,Dairy,1,65.0,completed,0,0
O0059785,2026-06-29,S008,P003,Shanghai,Coffee,3,243.0,completed,0,0
O0059786,2026-06-29,S008,P005,Shanghai,Snack,1,47.0,completed,0,0
O0059787,2026-06-29,S008,P020,Shanghai,Beauty,1,55.0,completed,0,0
O0059788,2026-06-29,S008,P009,Shanghai,Dairy,2,120.0,completed,0,0
O0059789,2026-06-29,S008,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0059790,2026-06-29,S008,P015,Shanghai,Ready Meal,3,219.0,completed,0,0
O0059791,2026-06-29,S008,P015,Shanghai,Ready Meal,1,73.0,completed,0,0
O0059792,2026-06-29,S008,P019,Shanghai,Beauty,1,50.0,completed,0,0
O0059793,2026-06-29,S008,P003,Shanghai,Coffee,2,162.0,completed,0,0
O0059794,2026-06-29,S008,P018,Shanghai,Beauty,3,198.0,completed,0,0
O0059795,2026-06-29,S008,P011,Shanghai,Dairy,1,45.0,completed,0,0
O0059796,2026-06-29,S009,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0059797,2026-06-29,S009,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0059798,2026-06-29,S009,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0059799,2026-06-29,S009,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0059800,2026-06-29,S009,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0059801,2026-06-29,S009,P019,Hangzhou,Beauty,3,150.0,completed,0,0
O0059802,2026-06-29,S009,P015,Hangzhou,Ready Meal,3,219.0,completed,0,0
O0059803,2026-06-29,S009,P018,Hangzhou,Beauty,3,198.0,completed,0,0
O0059804,2026-06-29,S009,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0059805,2026-06-29,S010,P002,Wuxi,Coffee,1,69.0,completed,0,0
O0059806,2026-06-29,S010,P012,Wuxi,Dairy,1,73.0,completed,0,0
O0059807,2026-06-29,S010,P003,Wuxi,Coffee,3,243.0,completed,0,0
O0059808,2026-06-29,S010,P005,Wuxi,Snack,3,141.0,completed,0,0
